alias,dateCreate,productId,shopId,shopName,minOrder,maxOrder,weight,weightUnit,condition,status,product_url,needPrescription,catalogID,isLeasing,isBlacklisted,isTokoNow,etalase_id,etalase_name,etalase_url,category_id,category_name,category_title,category_url,isAdult,isKyc,minAge,related_category_id,related_category_name,related_category_url,transactionSuccess,transactionReject,countSold,paymentVerified,itemSoldFmt,countView,countReview,countTalk,rating,product_name,product_price,currency,useStock,stockValue,isVariant,isCOD
miliki-cohiba-cigar-case-humidor-with-gift-box,2023-08-27T02:20:08+07:00,11374316807,16080517,bakaranshop,1,2,400,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/miliki-cohiba-cigar-case-humidor-with-gift-box,False,0,False,False,False,0,,,4398,Produk Dewasa Lainnya,Produk Dewasa Lainnya,https://www.tokopedia.com/p/kesehatan/produk-dewasa/produk-dewasa-lainnya,True,False,0,"['715', '2496', '4398']","['Kesehatan', 'Produk Dewasa', 'Produk Dewasa Lainnya']","['https://www.tokopedia.com/p/kesehatan', 'https://www.tokopedia.com/p/kesehatan/produk-dewasa', 'https://www.tokopedia.com/p/kesehatan/produk-dewasa/produk-dewasa-lainnya']",0,0,0,0,,13,0,0,0.0,Miliki Cohiba Cigar Case Humidor - With Gift Box,1019000,IDR,True,2,False,False
cover-tutup-knalpot-cover-kipas-cover-filter-tutup-hawa-genio-karbon,2023-10-28T15:56:51+07:00,11961675282,15779529,Deandle Store,1,198,2000,GRAM,NEW,ACTIVE,https://www.tokopedia.com/hyaktahbhj/cover-tutup-knalpot-cover-kipas-cover-filter-tutup-hawa-genio-karbon,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,7,0,0,0.0,Cover Tutup Knalpot+Cover Kipas+Cover Filter/Tutup Hawa Genio Karbon,286000,IDR,True,198,False,False
pengikat-kipas-angin-lis-kipas-ring-gawang-kipas-angin-multi,2022-12-29T23:08:41+07:00,7353912510,3122377,Raja Sparepart Electronik,1,44,200,GRAM,NEW,ACTIVE,https://www.tokopedia.com/rajasparepartelectronik/pengikat-kipas-angin-lis-kipas-ring-gawang-kipas-angin-multi,False,0,False,False,False,25088983,KIPAS ANGIN,https://www.tokopedia.com/rajasparepartelectronik/etalase/kipas-angin,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",2,0,2,2,2,369,1,0,5.0,PENGIKAT KIPAS ANGIN/ LIS KIPAS/RING GAWANG KIPAS ANGIN MULTI,9000,IDR,True,44,False,False
miliki-tv-led-samsung-smart-tv-43-inch-43-t-6500-usb-movie,2023-08-27T02:20:11+07:00,11374317733,16078695,hijaudaunwey,1,10,21000,GRAM,NEW,ACTIVE,https://www.tokopedia.com/hijaudaunwe/miliki-tv-led-samsung-smart-tv-43-inch-43-t-6500-usb-movie,False,0,False,False,False,0,,,3918,Televisi,Televisi,https://www.tokopedia.com/p/elektronik/tv-aksesoris/televisi,False,False,0,"['60', '655', '3918']","['Elektronik', 'TV & Aksesoris', 'Televisi']","['https://www.tokopedia.com/p/elektronik', 'https://www.tokopedia.com/p/elektronik/tv-aksesoris', 'https://www.tokopedia.com/p/elektronik/tv-aksesoris/televisi']",0,0,0,0,,4,0,0,0.0,Miliki Tv Led Samsung Smart Tv 43 Inch 43 T 6500 Usb Movie,5712000,IDR,True,10,False,False
spesial-timbangan-digital-duduk-timbangan-meja-laundry-timbangan,2023-08-27T02:23:39+07:00,11374381257,16084155,Greenlunch,1,296,4800,GRAM,NEW,ACTIVE,https://www.tokopedia.com/greenl-1/spesial-timbangan-digital-duduk-timbangan-meja-laundry-timbangan,False,0,False,False,False,0,,,4285,Pengukur Berat,Pengukur Berat,https://www.tokopedia.com/p/pertukangan/alat-ukur-industri/pengukur-berat,False,False,0,"['4029', '4087', '4285']","['Pertukangan', 'Alat Ukur Industri', 'Pengukur Berat']","['https://www.tokopedia.com/p/pertukangan', 'https://www.tokopedia.com/p/pertukangan/alat-ukur-industri', 'https://www.tokopedia.com/p/pertukangan/alat-ukur-industri/pengukur-berat']",0,0,0,0,,1,0,0,0.0,Spesial Timbangan Digital Duduk - Timbangan Meja Laundry - Timbangan,358000,IDR,True,296,False,False
miliki-food-choper-mitochiba-ch-100,2023-08-27T02:17:47+07:00,11374274566,16084155,Greenlunch,1,975,6000,GRAM,NEW,ACTIVE,https://www.tokopedia.com/greenl-1/miliki-food-choper-mitochiba-ch-100,False,0,False,False,False,0,,,3468,Chopper,Chopper,https://www.tokopedia.com/p/dapur/aksesoris-dapur/chopper,False,False,0,"['983', '3439', '3468']","['Dapur', 'Aksesoris Dapur', 'Chopper']","['https://www.tokopedia.com/p/dapur', 'https://www.tokopedia.com/p/dapur/aksesoris-dapur', 'https://www.tokopedia.com/p/dapur/aksesoris-dapur/chopper']",0,0,0,0,,1,0,0,0.0,Miliki Food Choper Mitochiba Ch-100,800000,IDR,True,975,False,False
paket-headfan-kipas-kepala-custom-kpop-thailand-berkualitas,2023-07-21T08:40:33+07:00,10771760786,15850358,Winona Layla,1,200,999,GRAM,NEW,ACTIVE,https://www.tokopedia.com/winonalayla/paket-headfan-kipas-kepala-custom-kpop-thailand-berkualitas,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,8,0,0,0.0,paket Headfan Kipas Kepala Custom KPop Thailand Berkualitas,148600,IDR,True,200,False,False
terjangkau-gudang-garam-filter-12-bal,2023-08-27T02:22:13+07:00,11374354366,16080517,bakaranshop,1,26,6000,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/terjangkau-gudang-garam-filter-12-bal,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,3,0,0,0.0,Terjangkau Gudang Garam Filter 12 - Bal,7102000,IDR,True,26,False,False
sym-833-rebonded-foam-200x100x2cm,2023-07-14T17:42:07+07:00,10665023857,15239982,syamsimar 1,1,100000,7000,GRAM,NEW,ACTIVE,https://www.tokopedia.com/syamsimar1/sym-833-rebonded-foam-200x100x2cm,False,0,False,False,False,0,,,3701,Kasur,Kasur,https://www.tokopedia.com/p/rumah-tangga/furniture/kasur,False,False,0,"['984', '992', '3701']","['Rumah Tangga', 'Furniture', 'Kasur']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/furniture', 'https://www.tokopedia.com/p/rumah-tangga/furniture/kasur']",0,0,0,0,,3,0,0,0.0,SYM -833 REBONDED FOAM 200x100x2CM,136000,IDR,True,100000,False,False
tongkat-ketiak-kelek-ketek-kruk-crutch-walking-stick-untuk-terapi-s,2023-08-15T01:12:27+07:00,11190262482,14473709,serba serbi3,1,8,750,GRAM,NEW,ACTIVE,https://www.tokopedia.com/sserbi3/tongkat-ketiak-kelek-ketek-kruk-crutch-walking-stick-untuk-terapi-s,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,1,0,0,0.0,Tongkat Ketiak Kelek Ketek Kruk Crutch Walking Stick Untuk Terapi - S,150000,IDR,True,8,True,False
spesial-metal-cigarette-case-blue-dragon,2023-08-27T02:25:17+07:00,11374412118,16080517,bakaranshop,1,2,200,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/spesial-metal-cigarette-case-blue-dragon,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,1,0,0,0.0,Spesial Metal Cigarette Case Blue Dragon,124000,IDR,True,2,False,False
miliki-kompor-induksi-listrik-denpoo-dic200-1000watt,2023-08-27T02:30:08+07:00,11374506381,16080517,bakaranshop,1,997,4500,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/miliki-kompor-induksi-listrik-denpoo-dic200-1000watt,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,1,0,0,0.0,Miliki Kompor Induksi Listrik Denpoo Dic200-1000Watt,410000,IDR,True,997,False,False
penta-super-gloss-1kg-black-white-black-flat-dof-black-1kg,2023-01-03T06:39:23+07:00,7388809003,14681744,bajigurud,1,11,750,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bajigurud/penta-super-gloss-1kg-black-white-black-flat-dof-black-1kg,False,0,False,False,False,0,,,4210,Cat Pelapis,Cat Pelapis,https://www.tokopedia.com/p/pertukangan/cat-perlengkapan/cat-pelapis,False,False,0,"['4029', '4079', '4210']","['Pertukangan', 'Cat & Perlengkapan', 'Cat Pelapis']","['https://www.tokopedia.com/p/pertukangan', 'https://www.tokopedia.com/p/pertukangan/cat-perlengkapan', 'https://www.tokopedia.com/p/pertukangan/cat-perlengkapan/cat-pelapis']",0,0,0,0,,1,0,0,0.0,"Penta Super Gloss 1kg Black/White/ Black flat dof - Black, 1kg",158000,IDR,True,11,True,False
bando-kipas,2015-05-31T07:01:01+07:00,13356271,394088,yank shop,1,100000,150,GRAM,NEW,ACTIVE,https://www.tokopedia.com/yankshop/bando-kipas,False,0,False,False,False,1089205,accesoris boneka,https://www.tokopedia.com/yankshop/etalase/accesoris-boneka,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",55,4,71,59,70+,1332,18,28,0.0,bando kipas,18000,IDR,True,100000,False,True
produk-terlaris-semprotan-air-taman-lurus-plastik-hss-hose-nozzle-pv,2023-02-06T19:41:08+07:00,7827396490,14830626,murahnampolb,1,374,500,GRAM,NEW,ACTIVE,https://www.tokopedia.com/murahnampolb/produk-terlaris-semprotan-air-taman-lurus-plastik-hss-hose-nozzle-pv,False,0,False,False,False,33557257,Perlengkapan rumah,https://www.tokopedia.com/murahnampolb/etalase/perlengkapan-rumah,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,1,0,0,0.0,Produk terlaris Semprotan Air Taman Lurus PLASTIK HSS - Hose Nozzle PV,18000,IDR,True,374,False,False
sarung-kipas-angin-tutup-kipas-angin,2023-11-03T20:20:38+07:00,12012996313,16598315,MEHWAh1234,1,33,750,GRAM,NEW,ACTIVE,https://www.tokopedia.com/mehwa840woskxnrow0/sarung-kipas-angin-tutup-kipas-angin,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,1,0,0,0.0,SARUNG KIPAS ANGIN / TUTUP KIPAS ANGIN,29000,IDR,True,33,False,False
produk-terlaris-anggrek-onci-oncidium-oncydium-golden-sower-shower-dew,2023-02-06T19:42:23+07:00,7827408113,14830626,murahnampolb,1,198,500,GRAM,NEW,ACTIVE,https://www.tokopedia.com/murahnampolb/produk-terlaris-anggrek-onci-oncidium-oncydium-golden-sower-shower-dew,False,0,False,False,False,33557257,Perlengkapan rumah,https://www.tokopedia.com/murahnampolb/etalase/perlengkapan-rumah,1008,Shower Curtain,Shower Curtain,https://www.tokopedia.com/p/rumah-tangga/kamar-mandi/shower-curtain,False,False,0,"['984', '986', '1008']","['Rumah Tangga', 'Kamar Mandi', 'Shower Curtain']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/kamar-mandi', 'https://www.tokopedia.com/p/rumah-tangga/kamar-mandi/shower-curtain']",0,0,0,0,,1,0,0,0.0,Produk terlaris anggrek onci oncidium oncydium golden sower shower dew,63000,IDR,True,198,False,False
diskon-rokok-dunhill-putih-16-batang-1-slop-isi-10-bungkus,2023-08-27T02:19:36+07:00,11374307192,16080517,bakaranshop,1,50,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/diskon-rokok-dunhill-putih-16-batang-1-slop-isi-10-bungkus,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,13,0,0,0.0,Diskon Rokok Dunhill Putih 16 Batang 1 Slop Isi 10 Bungkus,471000,IDR,True,50,False,False
diskon-rokok-camel-yellow-20,2023-08-27T02:12:42+07:00,11374189572,16080517,bakaranshop,1,18,325,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/diskon-rokok-camel-yellow-20,False,0,False,False,False,0,,,4398,Produk Dewasa Lainnya,Produk Dewasa Lainnya,https://www.tokopedia.com/p/kesehatan/produk-dewasa/produk-dewasa-lainnya,True,False,0,"['715', '2496', '4398']","['Kesehatan', 'Produk Dewasa', 'Produk Dewasa Lainnya']","['https://www.tokopedia.com/p/kesehatan', 'https://www.tokopedia.com/p/kesehatan/produk-dewasa', 'https://www.tokopedia.com/p/kesehatan/produk-dewasa/produk-dewasa-lainnya']",0,0,0,0,,11,0,0,0.0,Diskon Rokok Camel Yellow 20,424000,IDR,True,18,False,False
produk-terlaris-bibit-lidah-buaya-jumbo-pontianak,2023-02-06T19:42:26+07:00,7827408622,14830626,murahnampolb,1,1494,500,GRAM,NEW,ACTIVE,https://www.tokopedia.com/murahnampolb/produk-terlaris-bibit-lidah-buaya-jumbo-pontianak,False,0,False,False,False,33557257,Perlengkapan rumah,https://www.tokopedia.com/murahnampolb/etalase/perlengkapan-rumah,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,3,0,0,0.0,Produk terlaris BIBIT LIDAH BUAYA JUMBO PONTIANAK,31500,IDR,True,1494,False,False
terjangkau-archipelago-golden-vintage-per-batang-cerutu-indonesia,2023-08-27T02:17:46+07:00,11374274192,16080517,bakaranshop,1,10,70,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/terjangkau-archipelago-golden-vintage-per-batang-cerutu-indonesia,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,1,0,0,0.0,Terjangkau Archipelago Golden Vintage (Per Batang) Cerutu Indonesia,226000,IDR,True,10,False,False
terjangkau-rokok-nice-bold-10-bungkus-slop,2023-08-27T02:23:58+07:00,11374387348,16080380,kentangrebuss,1,10,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/kentangrebuss/terjangkau-rokok-nice-bold-10-bungkus-slop,False,0,False,False,False,0,,,4398,Produk Dewasa Lainnya,Produk Dewasa Lainnya,https://www.tokopedia.com/p/kesehatan/produk-dewasa/produk-dewasa-lainnya,True,False,0,"['715', '2496', '4398']","['Kesehatan', 'Produk Dewasa', 'Produk Dewasa Lainnya']","['https://www.tokopedia.com/p/kesehatan', 'https://www.tokopedia.com/p/kesehatan/produk-dewasa', 'https://www.tokopedia.com/p/kesehatan/produk-dewasa/produk-dewasa-lainnya']",0,0,0,0,,0,0,0,0.0,Terjangkau Rokok Nice Bold (10 Bungkus/Slop),235000,IDR,True,10,False,False
miliki-dji-sam-soe-kretek,2023-08-27T02:19:01+07:00,11374296496,16080517,bakaranshop,1,41,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/miliki-dji-sam-soe-kretek,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,23,0,0,0.0,Miliki Dji Sam Soe Kretek,291000,IDR,True,41,False,False
produk-terlaris-nozzel-nozzle-spuyer-lubang-4-sprayer-plastik-bengkok,2023-02-06T19:39:27+07:00,7827379213,14830626,murahnampolb,1,392,500,GRAM,NEW,ACTIVE,https://www.tokopedia.com/murahnampolb/produk-terlaris-nozzel-nozzle-spuyer-lubang-4-sprayer-plastik-bengkok,False,0,False,False,False,33557257,Perlengkapan rumah,https://www.tokopedia.com/murahnampolb/etalase/perlengkapan-rumah,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",1,0,2,1,2,1,0,0,0.0,Produk terlaris Nozzel Nozzle Spuyer Lubang 4 Sprayer Plastik Bengkok,17100,IDR,True,392,False,False
sabuk-pinggang-pvc-transparan-pria-dan-wanita-ikat-pinggang-modis,2023-08-07T20:49:33+07:00,11067541134,16143869,MIANA GO,1,1,565,GRAM,NEW,ACTIVE,https://www.tokopedia.com/mianago/sabuk-pinggang-pvc-transparan-pria-dan-wanita-ikat-pinggang-modis,False,0,False,False,False,0,,,1937,Ikat Pinggang Wanita,Ikat Pinggang Wanita,https://www.tokopedia.com/p/fashion-wanita/aksesoris-wanita/ikat-pinggang-wanita,False,False,0,"['1758', '1932', '1937']","['Fashion Wanita', 'Aksesoris Wanita', 'Ikat Pinggang Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/aksesoris-wanita', 'https://www.tokopedia.com/p/fashion-wanita/aksesoris-wanita/ikat-pinggang-wanita']",0,0,0,0,,2,0,0,0.0,"Sabuk Pinggang Pvc Transparan Pria Dan Wanita, Ikat Pinggang Modis",85000,IDR,True,1,False,False
diskon-q-q-qnq-qq-digital-jam-tangan-strap-karet-hitam-m158j004y,2023-08-08T17:06:57+07:00,11082033490,16080517,bakaranshop,1,1,100,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/diskon-q-q-qnq-qq-digital-jam-tangan-strap-karet-hitam-m158j004y,False,0,False,False,False,0,,,2667,Jam Tangan Analog Anak,Jam Tangan Analog Anak,https://www.tokopedia.com/p/fashion-anak-bayi/jam-tangan-anak/jam-tangan-analog-anak,False,False,0,"['78', '2661', '2667']","['Fashion Anak & Bayi', 'Jam Tangan Anak', 'Jam Tangan Analog Anak']","['https://www.tokopedia.com/p/fashion-anak-bayi', 'https://www.tokopedia.com/p/fashion-anak-bayi/jam-tangan-anak', 'https://www.tokopedia.com/p/fashion-anak-bayi/jam-tangan-anak/jam-tangan-analog-anak']",0,0,0,0,,2,0,0,0.0,Diskon Q&Q Qnq Qq Digital Jam Tangan Strap Karet Hitam M158J004Y,258000,IDR,True,1,False,False
miliki-cafe-creme-pack-10-cigarillos-little-cigars-blue,2023-08-27T02:13:16+07:00,11374198106,16080517,bakaranshop,1,29,20,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/miliki-cafe-creme-pack-10-cigarillos-little-cigars-blue,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,7,0,0,0.0,Miliki Cafe Creme (Pack-10) Cigarillos / Little Cigars - Blue,195000,IDR,True,29,True,False
spesial-gudang-garam-surya-profesional-mild,2023-08-27T02:23:12+07:00,11374372999,16080517,bakaranshop,1,10,250,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/spesial-gudang-garam-surya-profesional-mild,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,8,0,0,0.0,Spesial Gudang Garam Surya Profesional Mild,470000,IDR,True,10,False,False
diskon-sampoerna-hijau-kretek-12-1-slop,2023-08-27T02:24:12+07:00,11374391620,16080517,bakaranshop,1,46,600,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/diskon-sampoerna-hijau-kretek-12-1-slop,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,10,0,0,0.0,Diskon Sampoerna Hijau Kretek 12 ( 1 Slop ),241000,IDR,True,46,False,False
spesial-rokok-tembakau-lucky-strike-merah-20-batang-slop-10,2023-08-27T02:18:05+07:00,11374279934,16080517,bakaranshop,1,4,650,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/spesial-rokok-tembakau-lucky-strike-merah-20-batang-slop-10,False,0,False,False,False,0,,,4398,Produk Dewasa Lainnya,Produk Dewasa Lainnya,https://www.tokopedia.com/p/kesehatan/produk-dewasa/produk-dewasa-lainnya,True,False,0,"['715', '2496', '4398']","['Kesehatan', 'Produk Dewasa', 'Produk Dewasa Lainnya']","['https://www.tokopedia.com/p/kesehatan', 'https://www.tokopedia.com/p/kesehatan/produk-dewasa', 'https://www.tokopedia.com/p/kesehatan/produk-dewasa/produk-dewasa-lainnya']",0,0,0,0,,11,0,0,0.0,Spesial Rokok Tembakau Lucky Strike Merah 20 Batang / Slop (10,468000,IDR,True,4,False,False
diskon-cerutu-cigar-plasencia-reserva-original-cortes-cortez-per,2023-08-27T02:22:03+07:00,11374351419,16080517,bakaranshop,1,97,100,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/diskon-cerutu-cigar-plasencia-reserva-original-cortes-cortez-per,False,0,False,False,False,0,,,4398,Produk Dewasa Lainnya,Produk Dewasa Lainnya,https://www.tokopedia.com/p/kesehatan/produk-dewasa/produk-dewasa-lainnya,True,False,0,"['715', '2496', '4398']","['Kesehatan', 'Produk Dewasa', 'Produk Dewasa Lainnya']","['https://www.tokopedia.com/p/kesehatan', 'https://www.tokopedia.com/p/kesehatan/produk-dewasa', 'https://www.tokopedia.com/p/kesehatan/produk-dewasa/produk-dewasa-lainnya']",0,0,0,0,,7,0,0,0.0,Diskon Cerutu / Cigar Plasencia Reserva Original Cortes Cortez Per,444000,IDR,True,97,False,False
