alias,dateCreate,productID,shopID,shopName,minOrder,maxOrder,weight,weightUnit,condition,status,product_url,needPrescription,catalogID,isLeasing,isBlacklisted,isTokoNow,etalase_id,etalase_name,etalase_url,category_id,category_name,category_title,category_url,isAdult,isKyc,minAge,related_category_id,related_category_name,related_category_url,transactionSuccess,transactionReject,countSold,paymentVerified,itemSoldFmt,countView,countReview,countTalk,rating,product_name,product_price,currency,useStock,stockValue,isVariant,isCOD,productId,shopId
tali-ring-belt-kipas-angin-miyako-12-in-original,2021-11-04T18:00:23+07:00,,,Lampu Wasiat,1,1,100,GRAM,NEW,ACTIVE,https://www.tokopedia.com/tokolampuwasiat/tali-ring-belt-kipas-angin-miyako-12-in-original,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",23,0,29,24,30+,643,17,0,5.0,Tali Ring Belt Kipas Angin Miyako 12 In ORIGINAL,15000,IDR,True,1,False,True,2372750835.0,4145521.0
sale-dotmod-dotmobb-rba-dotaio-dotshell-tank-like-new-dlc-sturdy-9-8-10,2023-05-01T18:31:04+07:00,,,dipilihyukkaka,1,1,100,GRAM,USED,ACTIVE,https://www.tokopedia.com/dipilihyukkaka/sale-dotmod-dotmobb-rba-dotaio-dotshell-tank-like-new-dlc-sturdy-9-8-10,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,1,0,0,,81,0,0,0.0,Sale - Dotmod Dotmobb Rba Dotaio Dotshell Tank Like New Dlc Sturdy - 9.8/10,170000,IDR,True,1,True,False,9291618102.0,14919011.0
tutup-kipas-angin-jaring-kelinci-fan-cover-rabbit-sarung-kipas-angin-random-6b63e,2022-06-14T17:32:55+07:00,,,Kerr,1,50,45,GRAM,NEW,ACTIVE,https://www.tokopedia.com/kerrshop/tutup-kipas-angin-jaring-kelinci-fan-cover-rabbit-sarung-kipas-angin-random-6b63e,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",79,0,168,80,100+,1069,36,0,4.8,TUTUP KIPAS ANGIN JARING KELINCI FAN COVER RABBIT SARUNG KIPAS ANGIN - RANDOM,12900,IDR,True,50,True,True,4275177487.0,194203.0
diskon-rokok-aroma-slim-16,2023-08-27T02:12:49+07:00,,,bakaranshop,1,8,350,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/diskon-rokok-aroma-slim-16,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,20,0,0,0.0,Diskon Rokok Aroma Slim 16,210000,IDR,True,8,False,False,11374191285.0,16080517.0
cover-kipas-angin-maspion-model-baru,2020-10-05T22:37:52+07:00,,,empat barat shop,1,82,200,GRAM,NEW,ACTIVE,https://www.tokopedia.com/empatbaratshop/cover-kipas-angin-maspion-model-baru,False,0,False,False,False,26339306,spareparts kipas angin,https://www.tokopedia.com/empatbaratshop/etalase/spareparts-kipas-angin,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",7,0,18,8,18,823,5,1,5.0,Cover Kipas Angin Maspion model baru,10500,IDR,True,82,False,True,1238333184.0,4827321.0
hotsale-trafo-proton-5a-5-ampere-kecil-0-ct-24-volt-murni,2023-10-20T21:12:26+07:00,,,HMS_Racing,1,40,399,GRAM,NEW,ACTIVE,https://www.tokopedia.com/archive-hmsracing-1672704961/hotsale-trafo-proton-5a-5-ampere-kecil-0-ct-24-volt-murni,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,4,0,0,0.0,Hotsale Trafo Proton 5A / 5 Ampere KECIL 0/CT - 24 VOLT [Murni],475024,IDR,True,40,False,False,11893463017.0,10025554.0
terjangkau-rokok-herbal-sin-enjoy-spesial,2023-08-27T02:20:22+07:00,,,bakaranshop,1,99999,370,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/terjangkau-rokok-herbal-sin-enjoy-spesial,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,9,0,0,0.0,Terjangkau Rokok Herbal Sin Enjoy Spesial,224000,IDR,True,99999,False,False,11374321074.0,16080517.0
diskon-rokok-clas-mild-clasmild-silver-10-bungkus-slop,2023-08-27T02:16:04+07:00,,,bakaranshop,1,58,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/diskon-rokok-clas-mild-clasmild-silver-10-bungkus-slop,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,37,0,0,0.0,Diskon Rokok Clas Mild Clasmild Silver (10 Bungkus/Slop),384000,IDR,True,58,False,False,11374244156.0,16080517.0
buku-metode-belajar-praktis-mbp-sdmi-kelas-6-tema-1-2-3-4-5-revisi,2023-02-14T04:23:45+07:00,,,autumn,1,499,980,GRAM,NEW,ACTIVE,https://www.tokopedia.com/autumn-3/buku-metode-belajar-praktis-mbp-sdmi-kelas-6-tema-1-2-3-4-5-revisi,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,45,0,0,0.0,BUKU METODE BELAJAR PRAKTIS MBP SDMI KELAS 6 TEMA 1 2 3 4 5 REVISI,87000,IDR,True,499,False,False,7957175154.0,15236599.0
new-real-smart-watch-ultra-8-apple-clone-killer-1-1-i-best,2023-03-01T05:36:17+07:00,,,Sandy Oniko,1,4,750,GRAM,NEW,ACTIVE,https://www.tokopedia.com/onikosand/new-real-smart-watch-ultra-8-apple-clone-killer-1-1-i-best,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,34,0,0,0.0,New !! real smart watch ultra 8 apple clone killer 1:1 I best,1733000,IDR,True,4,False,False,8227823207.0,15127163.0
miliki-cerutu-import-cuban-cigar-jose-l-piedra-ptcazadores-12,2023-08-27T02:14:50+07:00,,,bakaranshop,1,3,200,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/miliki-cerutu-import-cuban-cigar-jose-l-piedra-ptcazadores-12,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,28,0,0,0.0,Miliki Cerutu Import / Cuban Cigar Jose L Piedra - PtCazadores 12,3127000,IDR,True,3,True,False,11374222933.0,16080517.0
terjangkau-rokok-saroja-12-slof-10-bungkus,2023-08-27T02:13:12+07:00,,,kentangrebuss,1,46,330,GRAM,NEW,ACTIVE,https://www.tokopedia.com/kentangrebuss/terjangkau-rokok-saroja-12-slof-10-bungkus,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,1,0,0,0.0,Terjangkau Rokok Saroja 12 - Slof 10 Bungkus,158000,IDR,True,46,False,False,11374197137.0,16080380.0
cover-jaring-pelindung-kipas-angin,2019-09-23T06:10:12+07:00,,,NUZA OSHOP,1,5329,50,GRAM,NEW,ACTIVE,https://www.tokopedia.com/nuzaoshop/cover-jaring-pelindung-kipas-angin,False,0,False,False,False,21175944,rumah tangga,https://www.tokopedia.com/nuzaoshop/etalase/rumah-tangga,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",35,0,6508,35,6 rb+,1507,12,2,4.3,Cover Jaring Pelindung kipas angin,2999,IDR,True,5329,False,False,566927130.0,3151430.0
diskon-rokok-shisa-shisha-sisha-hookah-jumbo-vaporizer-refill-batu,2023-08-27T02:14:17+07:00,,,kentangrebuss,1,117,1500,GRAM,NEW,ACTIVE,https://www.tokopedia.com/kentangrebuss/diskon-rokok-shisa-shisha-sisha-hookah-jumbo-vaporizer-refill-batu,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,23,0,0,0.0,Diskon Rokok Shisa/Shisha/Sisha Hookah Jumbo/Vaporizer+Refill+Batu,697000,IDR,True,117,False,False,11374213982.0,16080380.0
miliki-cohiba-siglo-vi-tubos-cohiba-siglo-6-tubos-isi-3-pack,2023-08-27T02:16:00+07:00,,,bakaranshop,1,4,200,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/miliki-cohiba-siglo-vi-tubos-cohiba-siglo-6-tubos-isi-3-pack,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,69,0,0,0.0,Miliki Cohiba Siglo Vi Tubos / Cohiba Siglo 6 Tubos - ISI 3/PACK,10663000,IDR,True,4,True,False,11374243175.0,16080517.0
spesial-rokok-bull-20,2023-08-27T02:16:23+07:00,,,bakaranshop,1,5,380,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/spesial-rokok-bull-20,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,13,0,0,0.0,Spesial Rokok Bull 20,393000,IDR,True,5,False,False,11374249446.0,16080517.0
grosir-bahan-kain-armani-silk-gradasi-ombre-motif-satin-armany-silk,2023-10-18T18:13:00+07:00,,,toko yulian3,1,39,399,GRAM,NEW,ACTIVE,https://www.tokopedia.com/tokoyulian3/grosir-bahan-kain-armani-silk-gradasi-ombre-motif-satin-armany-silk,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,7,0,0,0.0,Grosir Bahan Kain Armani Silk Gradasi Ombre Motif / Satin Armany Silk,92048,IDR,True,39,False,False,11871109085.0,15318590.0
holecup-plastik-holecap-tutup-lubang-sekrup-skrup-inlock-inlok-cokelat,2023-01-03T06:20:15+07:00,,,bajigurud,1,50,750,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bajigurud/holecup-plastik-holecap-tutup-lubang-sekrup-skrup-inlock-inlok-cokelat,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,28,0,0,0.0,HOLECUP PLASTIK / HOLECAP / TUTUP LUBANG SEKRUP SKRUP / INLOCK / INLOK - Cokelat,19000,IDR,True,50,True,False,7388673955.0,14681744.0
spesial-rokok-herbal-sin-nogo-sosro-n-special-hitam-1-slop,2023-08-27T02:22:13+07:00,,,bakaranshop,1,497,700,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/spesial-rokok-herbal-sin-nogo-sosro-n-special-hitam-1-slop,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,17,0,0,0.0,Spesial Rokok Herbal Sin Nogo Sosro N Special Hitam 1 Slop,355000,IDR,True,497,False,False,11374354558.0,16080517.0
terjangkau-premier-mentol-original,2023-08-27T02:16:25+07:00,,,bakaranshop,1,97,350,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/terjangkau-premier-mentol-original,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,3,0,0,0.0,Terjangkau Premier Mentol Original,140000,IDR,True,97,False,False,11374250164.0,16080517.0
spesial-aroma-bold-16-kretek-filter-pak,2023-08-27T02:20:50+07:00,,,kentangrebuss,1,40,400,GRAM,NEW,ACTIVE,https://www.tokopedia.com/kentangrebuss/spesial-aroma-bold-16-kretek-filter-pak,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,9,0,0,0.0,Spesial Aroma Bold 16 Kretek Filter - Pak,305000,IDR,True,40,False,False,11374329456.0,16080380.0
wall-air-vent-grill-cover-ducting-4-in-stainless-tutup-inline-duct-fan,2022-10-11T13:55:15+07:00,,,SAGARA SANITARY,1,2001,500,GRAM,NEW,ACTIVE,https://www.tokopedia.com/sagarasanitary/wall-air-vent-grill-cover-ducting-4-in-stainless-tutup-inline-duct-fan,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",59,1,176,64,100+,1761,22,2,5.0,wall air vent grill cover ducting 4 in stainless tutup inline duct fan,135000,IDR,True,2001,False,False,6727674704.0,9457331.0
spon-kipas-angin-universal,2023-03-13T16:04:17+07:00,,,Berkah jaya indah elektrik,1,10,25,GRAM,NEW,ACTIVE,https://www.tokopedia.com/berkah-jaya-indah/spon-kipas-angin-universal,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",1,0,2,1,2,42,0,0,0.0,SPON KIPAS ANGIN UNIVERSAL,3000,IDR,True,10,False,False,8479021949.0,14748725.0
diskon-rokok-liqun-filter-cigarettes-virginia-type-import,2023-08-27T02:13:15+07:00,,,kentangrebuss,1,10,100,GRAM,NEW,ACTIVE,https://www.tokopedia.com/kentangrebuss/diskon-rokok-liqun-filter-cigarettes-virginia-type-import,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,49,0,0,0.0,Diskon Rokok Liqun Filter Cigarettes Virginia Type Import,123000,IDR,True,10,False,False,11374197919.0,16080380.0
diskon-rokok-neslite-black-edition-16-batang-1-pak-isi-10-bungkus,2023-08-27T02:20:22+07:00,,,kentangrebuss,1,50,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/kentangrebuss/diskon-rokok-neslite-black-edition-16-batang-1-pak-isi-10-bungkus,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,9,0,0,0.0,Diskon Rokok Neslite Black Edition 16 Batang 1 Pak Isi 10 Bungkus,350000,IDR,True,50,False,False,11374321062.0,16080380.0
cover-pelindung-kipas-angin-stand-fan-cover-anti-debu-l,2021-12-22T20:06:41+07:00,,,Zen Living,1,17,150,GRAM,NEW,ACTIVE,https://www.tokopedia.com/zenliving/cover-pelindung-kipas-angin-stand-fan-cover-anti-debu-l,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",37,0,57,38,50+,1700,13,0,4.8,Cover Pelindung Kipas Angin Stand Fan Cover Anti Debu - L,14400,IDR,True,17,True,True,2589232999.0,2165612.0
miliki-sampoerna-mild-50-batang-rokok-a-mild-merah-besar-1-bungkus,2023-08-27T02:12:09+07:00,,,kentangrebuss,1,29,65,GRAM,NEW,ACTIVE,https://www.tokopedia.com/kentangrebuss/miliki-sampoerna-mild-50-batang-rokok-a-mild-merah-besar-1-bungkus,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,30,0,0,0.0,Miliki Sampoerna Mild 50 Batang - Rokok A Mild Merah Besar - 1 Bungkus,144000,IDR,True,29,False,False,11374180948.0,16080380.0
jam-meja-led-3d-jam-dinding-digital-angka-modern-minimalis-terlaris-bubble-wrap,2023-07-21T19:46:52+07:00,,,Azrul_store.,1,2,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/azrulstore/jam-meja-led-3d-jam-dinding-digital-angka-modern-minimalis-terlaris-bubble-wrap,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,19,0,0,0.0,JAM MEJA LED 3D / JAM DINDING DIGITAL ANGKA MODERN MINIMALIS TERLARIS. - Bubble Wrap,26500,IDR,True,2,True,False,10779786157.0,15419217.0
s10e-snapdragon-855,2023-03-29T09:22:20+07:00,,,ELECTROHELL 2003,1,1,1000,GRAM,USED,ACTIVE,https://www.tokopedia.com/elctrohell/s10e-snapdragon-855,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",1,0,1,1,1,209,0,0,0.0,s10e snapdragon 855,3000000,IDR,True,1,False,False,8828875326.0,12392672.0
terjangkau-cigar-cerutu-bin-boslucks-robusto-paper-box-3-batang,2023-08-27T02:15:53+07:00,,,bakaranshop,1,82,500,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/terjangkau-cigar-cerutu-bin-boslucks-robusto-paper-box-3-batang,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,7,0,0,0.0,Terjangkau Cigar Cerutu Bin Boslucks Robusto [Paper Box 3 Batang],290000,IDR,True,82,False,False,11374240402.0,16080517.0
spesial-aroma-bold-16,2023-08-27T02:14:10+07:00,,,bakaranshop,1,18,265,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/spesial-aroma-bold-16,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,8,0,0,0.0,Spesial Aroma Bold 16,300000,IDR,True,18,False,False,11374211788.0,16080517.0
